timestep,mean_fractional_change,median_fractional_change,p25_fractional_change,p75_fractional_change,iqr_fractional_change,n_files
13900,-0.4713193845568148,-0.46651785714285715,-0.5517241379310345,-0.3928571428571429,0.15886699507389157,250
13950,-0.47210092301835327,-0.46651785714285715,-0.5517241379310345,-0.3928571428571429,0.15886699507389157,250
14000,-0.47260480239179786,-0.4712171052631579,-0.5517241379310345,-0.3928571428571429,0.15886699507389157,250
14050,-0.47404252791908863,-0.4712171052631579,-0.5545977011494253,-0.3928571428571429,0.1617405582922824,250
14100,-0.474406164282725,-0.474937343358396,-0.5545977011494253,-0.3928571428571429,0.1617405582922824,250
14150,-0.47529669874825947,-0.4782608695652174,-0.5545977011494253,-0.39312770562770566,0.16146999552171964,250
14200,-0.4771762383495595,-0.4782608695652174,-0.5545977011494253,-0.39545454545454545,0.15914315569487986,250
14250,-0.4784361002173532,-0.4791304347826087,-0.5555555555555556,-0.39545454545454545,0.16010101010101013,250
14300,-0.47885846580875113,-0.4791304347826087,-0.558888888888889,-0.39545454545454545,0.16343434343434354,250
14350,-0.4800447284350137,-0.4814814814814815,-0.56,-0.39545454545454545,0.1645454545454546,250
14400,-0.48069469476498,-0.4814814814814815,-0.56,-0.39545454545454545,0.1645454545454546,250
14450,-0.48147584442294455,-0.4814814814814815,-0.56,-0.4,0.16000000000000003,250
14500,-0.4816296905767907,-0.4814814814814815,-0.56,-0.4,0.16000000000000003,250
14550,-0.4824576838738163,-0.4814814814814815,-0.56,-0.4,0.16000000000000003,250
14600,-0.483076448362146,-0.4814814814814815,-0.56,-0.40156250000000004,0.1584375,250
14650,-0.4839109999803461,-0.4821200510855683,-0.56,-0.40625,0.15375000000000005,250
14700,-0.4851684055377517,-0.4821200510855683,-0.56,-0.40625,0.15375000000000005,250
14750,-0.4861055513548975,-0.4821200510855683,-0.5652173913043479,-0.40653935185185186,0.15867803945249603,250
14800,-0.48707632274339674,-0.4821200510855683,-0.5652173913043479,-0.40653935185185186,0.15867803945249603,250
14850,-0.4875530929297322,-0.48275862068965514,-0.5652173913043479,-0.40740740740740744,0.15780998389694045,250
14900,-0.48784409822073754,-0.4833147942157953,-0.5652173913043479,-0.4084967320261438,0.1567206592782041,250
14950,-0.48828365866029794,-0.4843597262952102,-0.5652173913043479,-0.4084967320261438,0.1567206592782041,250
15000,-0.4889750542212587,-0.4843597262952102,-0.5652173913043479,-0.40975935828877,0.15545803301557787,250
15050,-0.49022664479654493,-0.49242424242424243,-0.5652173913043479,-0.41299019607843135,0.15222719522591655,250
15100,-0.4904907140606142,-0.49242424242424243,-0.5652173913043479,-0.4173387096774193,0.14787868162692858,250
15150,-0.49065071406061417,-0.49242424242424243,-0.566304347826087,-0.4173387096774193,0.14896563814866765,250
15200,-0.4913712912797889,-0.5,-0.5666666666666667,-0.4173387096774193,0.14932795698924733,250
15250,-0.4916603235378534,-0.5,-0.5702380952380952,-0.4193548387096774,0.15088325652841783,250
15300,-0.49210517498270484,-0.5,-0.5714285714285714,-0.4193548387096774,0.15207373271889402,250
15350,-0.4922790880261831,-0.5,-0.5714285714285714,-0.4193548387096774,0.15207373271889402,250
15400,-0.4930814190285141,-0.5,-0.5714285714285714,-0.4193548387096774,0.15207373271889402,250
15450,-0.49370651052317077,-0.5,-0.5714285714285714,-0.4193548387096774,0.15207373271889402,250
15500,-0.4945060006626609,-0.5,-0.5714285714285714,-0.4193548387096774,0.15207373271889402,250
15550,-0.4951698800361055,-0.5,-0.5714285714285714,-0.4193548387096774,0.15207373271889402,250
15600,-0.4957893059000966,-0.5,-0.5714285714285714,-0.4193548387096774,0.15207373271889402,250
15650,-0.4961993059000966,-0.5,-0.5714285714285714,-0.41977928692699484,0.15164928450157655,250
15700,-0.49712512600591674,-0.5,-0.5769230769230769,-0.4218500797448166,0.15507299717826029,250
15750,-0.49762375034454104,-0.5,-0.5769230769230769,-0.4253246753246753,0.15159840159840154,250
15800,-0.4983622104795529,-0.5,-0.5769230769230769,-0.4253246753246753,0.15159840159840154,250
15850,-0.4989908714482139,-0.5,-0.5769230769230769,-0.4253246753246753,0.15159840159840154,250
15900,-0.49930471760206,-0.5,-0.5769230769230769,-0.4253246753246753,0.15159840159840154,250
15950,-0.49930471760206,-0.5,-0.5769230769230769,-0.4253246753246753,0.15159840159840154,250
16000,-0.5002740905216417,-0.5,-0.5769230769230769,-0.4253246753246753,0.15159840159840154,250
16050,-0.5002740905216417,-0.5,-0.5769230769230769,-0.4253246753246753,0.15159840159840154,250
16100,-0.5004169476644988,-0.5,-0.5769230769230769,-0.4253246753246753,0.15159840159840154,250
16150,-0.5010546063021575,-0.5,-0.5769230769230769,-0.4253246753246753,0.15159840159840154,250
16200,-0.5016691517567029,-0.5,-0.5769230769230769,-0.4285714285714286,0.14835164835164827,250
16250,-0.5019958184233696,-0.5,-0.5769230769230769,-0.4285714285714286,0.14835164835164827,250
16300,-0.5019958184233696,-0.5,-0.5769230769230769,-0.4285714285714286,0.14835164835164827,250
16350,-0.5024238487263999,-0.5,-0.5769230769230769,-0.4285714285714286,0.14835164835164827,250
16400,-0.5029171820597332,-0.5,-0.5769230769230769,-0.4285714285714286,0.14835164835164827,250
16450,-0.503461621419001,-0.5,-0.5769230769230769,-0.4285714285714286,0.14835164835164827,250
16500,-0.5035995524534838,-0.5,-0.5797146401985112,-0.4285714285714286,0.15114321162708255,250
16550,-0.5037245524534837,-0.5,-0.5826612903225805,-0.4285714285714286,0.1540898617511519,250
16600,-0.5041608310883599,-0.5,-0.5826612903225805,-0.4285714285714286,0.1540898617511519,250
16650,-0.5047619150001854,-0.5067567567567568,-0.5833333333333333,-0.43369565217391304,0.14963768115942022,250
16700,-0.505109600453134,-0.514821272885789,-0.5833333333333333,-0.4297619047619048,0.15357142857142847,250
16750,-0.5055510819346155,-0.514821272885789,-0.5833333333333333,-0.4297619047619048,0.15357142857142847,250
16800,-0.5064675344476197,-0.5178799489144317,-0.5833333333333333,-0.4297619047619048,0.15357142857142847,250
16850,-0.5074529913426419,-0.5192592592592593,-0.5833333333333333,-0.4297619047619048,0.15357142857142847,250
16900,-0.5074529913426419,-0.5192592592592593,-0.5833333333333333,-0.4297619047619048,0.15357142857142847,250
16950,-0.5079068374964879,-0.5192592592592593,-0.5833333333333333,-0.4297619047619048,0.15357142857142847,250
17000,-0.5086229533091555,-0.5192592592592593,-0.5833333333333333,-0.43333333333333335,0.1499999999999999,250
17050,-0.5089786845344519,-0.52,-0.5833333333333333,-0.43333333333333335,0.1499999999999999,250
17100,-0.5095968496221823,-0.5208695652173914,-0.5833333333333333,-0.43333333333333335,0.1499999999999999,250
17150,-0.5100313734317061,-0.5208695652173914,-0.5833333333333333,-0.43333333333333335,0.1499999999999999,250
17200,-0.5102983367242534,-0.5208695652173914,-0.5833333333333333,-0.43369565217391304,0.14963768115942022,250
17250,-0.5102983367242534,-0.5208695652173914,-0.5833333333333333,-0.43369565217391304,0.14963768115942022,250
17300,-0.5106012820257961,-0.5208695652173914,-0.5833333333333333,-0.4347826086956522,0.14855072463768104,250
17350,-0.5110850945096087,-0.5208695652173914,-0.5833333333333333,-0.4347826086956522,0.14855072463768104,250
17400,-0.5114256742197536,-0.5208695652173914,-0.5854885057471264,-0.4360869565217391,0.1494015492253873,250
17450,-0.5119883678224473,-0.5217391304347826,-0.5862068965517242,-0.4360869565217391,0.15011994002998508,250
17500,-0.5124442082782875,-0.5217391304347826,-0.5862068965517242,-0.43999999999999995,0.14620689655172425,250
17550,-0.512789385689582,-0.5217391304347826,-0.5862068965517242,-0.43999999999999995,0.14620689655172425,250
17600,-0.5129560523562486,-0.5217391304347826,-0.5862068965517242,-0.43999999999999995,0.14620689655172425,250
17650,-0.513488346728543,-0.5217391304347826,-0.5862068965517242,-0.43999999999999995,0.14620689655172425,250
17700,-0.5137466800618763,-0.5217391304347826,-0.5862068965517242,-0.43999999999999995,0.14620689655172425,250
17750,-0.514073346728543,-0.5217391304347826,-0.5862068965517242,-0.43999999999999995,0.14620689655172425,250
17800,-0.5146468963029621,-0.5217391304347826,-0.5909090909090908,-0.43999999999999995,0.15090909090909088,250
17850,-0.5141232136148124,-0.5217391304347826,-0.5897335423197492,-0.43999999999999995,0.14973354231974922,250
17900,-0.5131998893345527,-0.5217391304347826,-0.5909090909090908,-0.4402941176470588,0.15061497326203205,250
17950,-0.5142016525269469,-0.5217391304347826,-0.5921717171717171,-0.4444444444444444,0.1477272727272727,250
18000,-0.5139253450635038,-0.5217391304347826,-0.5925925925925926,-0.4444444444444444,0.14814814814814814,250
18050,-0.5133100531391797,-0.5217391304347826,-0.5925925925925926,-0.4444444444444444,0.14814814814814814,250
18100,-0.5131634223526981,-0.5217391304347826,-0.5925925925925926,-0.4444444444444444,0.14814814814814814,250
18150,-0.5132415235873509,-0.5217391304347826,-0.5925925925925926,-0.44199346405228757,0.150599128540305,250
18200,-0.5128879980668389,-0.5217391304347826,-0.5925925925925926,-0.44199346405228757,0.150599128540305,250
18250,-0.5113988469281227,-0.5217391304347826,-0.5921717171717171,-0.4402941176470588,0.15187759952465835,250
18300,-0.5104543539790867,-0.5217391304347826,-0.5909090909090908,-0.43999999999999995,0.15090909090909088,250
18350,-0.508973985012166,-0.5217391304347826,-0.5909090909090908,-0.4253246753246753,0.1655844155844155,250
18400,-0.5080119936701746,-0.5217391304347826,-0.5909090909090908,-0.42336829836829837,0.16754079254079246,250
18450,-0.5068365589236229,-0.5217391304347826,-0.5909090909090908,-0.42307692307692313,0.1678321678321677,250
18500,-0.5059338337721863,-0.5217391304347826,-0.5909090909090908,-0.42307692307692313,0.1678321678321677,250
18550,-0.5060725582945084,-0.5217391304347826,-0.5909090909090908,-0.42307692307692313,0.1678321678321677,250
18600,-0.5061378336513354,-0.5217391304347826,-0.5925925925925926,-0.42307692307692313,0.16951566951566943,250
18650,-0.5065501496961162,-0.5217391304347826,-0.5925925925925926,-0.42307692307692313,0.16951566951566943,250
18700,-0.505225902685484,-0.5217391304347826,-0.5902406417112299,-0.42307692307692313,0.1671637186343068,250
18750,-0.5047262071741161,-0.5217391304347826,-0.5902406417112299,-0.42336829836829837,0.16687234334293155,250
18800,-0.504869610147954,-0.5217391304347826,-0.5902406417112299,-0.42336829836829837,0.16687234334293155,250
18850,-0.5045934662055214,-0.5217391304347826,-0.5877281947261663,-0.42307692307692313,0.1646512716492432,250
18900,-0.5038821231046131,-0.5192592592592593,-0.5862068965517242,-0.42307692307692313,0.16312997347480107,250
18950,-0.503402620417007,-0.52,-0.5862068965517242,-0.42307692307692313,0.16312997347480107,250
19000,-0.5022147373780069,-0.52,-0.5833333333333333,-0.42307692307692313,0.16025641025641013,250
19050,-0.5022747069431481,-0.52,-0.5833333333333333,-0.42307692307692313,0.16025641025641013,250
19100,-0.5012776149509209,-0.5185185185185186,-0.5862068965517242,-0.42307692307692313,0.16312997347480107,250
19150,-0.5008146519879579,-0.5185185185185186,-0.5862068965517242,-0.42307692307692313,0.16312997347480107,250
19200,-0.50060354705632,-0.5185185185185186,-0.5862068965517242,-0.42307692307692313,0.16312997347480107,250
19250,-0.4998862215049622,-0.5185185185185186,-0.5854885057471264,-0.42307692307692313,0.16241158267020328,250
19300,-0.49997088009918605,-0.5185185185185186,-0.5862068965517242,-0.42307692307692313,0.16312997347480107,250
19350,-0.4989319965658865,-0.5185185185185186,-0.5833333333333333,-0.4145114942528736,0.16882183908045967,250
19400,-0.4989282446575694,-0.5185185185185186,-0.5817307692307692,-0.41776315789473684,0.16396761133603233,250
19450,-0.49959658356503867,-0.5185185185185186,-0.5817307692307692,-0.41776315789473684,0.16396761133603233,250
19500,-0.4981238327267039,-0.5166852057842046,-0.5769230769230769,-0.4102664576802508,0.1666566192428261,250
19550,-0.49752222732907975,-0.5161290322580645,-0.5854885057471264,-0.40909090909090906,0.17639759665621735,250
19600,-0.4975036301858578,-0.5161290322580645,-0.5862068965517242,-0.40909090909090906,0.17711598746081514,250
19650,-0.49741714339387705,-0.5166852057842046,-0.5854885057471264,-0.40909090909090906,0.17639759665621735,250
19700,-0.49716023504041695,-0.5178799489144317,-0.5862068965517242,-0.40909090909090906,0.17711598746081514,250
19750,-0.4970864303080147,-0.5161290322580645,-0.5862068965517242,-0.40909090909090906,0.17711598746081514,250
19800,-0.49728231638443376,-0.5156402737047898,-0.5877281947261663,-0.40909090909090906,0.17863728563525727,250
19850,-0.49716114480239265,-0.5156402737047898,-0.5877281947261663,-0.40909090909090906,0.17863728563525727,250
19900,-0.49672282082154917,-0.5075757575757576,-0.5877281947261663,-0.40740740740740744,0.1803207873187589,250
19950,-0.4954994628831912,-0.5,-0.5877281947261663,-0.40740740740740744,0.1803207873187589,250
20000,-0.49542511027927344,-0.5,-0.5862068965517242,-0.40740740740740744,0.17879948914431676,250
20050,-0.49450668275880016,-0.5,-0.5862068965517242,-0.40740740740740744,0.17879948914431676,250
20100,-0.4947094422937936,-0.5,-0.5862068965517242,-0.40740740740740744,0.17879948914431676,250
20150,-0.49477470935362583,-0.5,-0.5862068965517242,-0.40740740740740744,0.17879948914431676,250
20200,-0.4947083194251902,-0.5,-0.5877281947261663,-0.40740740740740744,0.1803207873187589,250
20250,-0.4944515668380028,-0.5,-0.5862068965517242,-0.40740740740740744,0.17879948914431676,250
20300,-0.49496583857270937,-0.5,-0.5833333333333333,-0.40740740740740744,0.17592592592592582,250
20350,-0.4942148868513227,-0.5,-0.5833333333333333,-0.40740740740740744,0.17592592592592582,250
20400,-0.4938883220673367,-0.5,-0.5833333333333333,-0.40740740740740744,0.17592592592592582,250
20450,-0.492885572339003,-0.5,-0.5833333333333333,-0.4,0.18333333333333324,250
20500,-0.491393474295623,-0.5,-0.5817307692307692,-0.3946428571428572,0.18708791208791198,250
20550,-0.49022711599625124,-0.5,-0.5817307692307692,-0.3946428571428572,0.18708791208791198,250
20600,-0.4893652723682907,-0.5,-0.5769230769230769,-0.3946428571428572,0.1822802197802197,250
20650,-0.48881191377036687,-0.5,-0.5755494505494505,-0.3946428571428572,0.18090659340659332,250
20700,-0.48782724713473247,-0.5,-0.5755494505494505,-0.3946428571428572,0.18090659340659332,250
20750,-0.4881701120514804,-0.5,-0.5755494505494505,-0.4,0.17554945054945048,250
20800,-0.48733456426981575,-0.5,-0.5755494505494505,-0.4,0.17554945054945048,250
20850,-0.48740160360728985,-0.5,-0.5755494505494505,-0.4,0.17554945054945048,250
20900,-0.48505449358535146,-0.5,-0.5755494505494505,-0.388148667601683,0.18740078294776752,250
20950,-0.4837381999496418,-0.5,-0.5755494505494505,-0.38523573200992556,0.19031371853952495,250
21000,-0.4830365644447753,-0.5,-0.5769230769230769,-0.38628762541806017,0.1906354515050167,250
21050,-0.48159735402556486,-0.5,-0.5769230769230769,-0.37648809523809523,0.20043498168498164,250
21100,-0.48012734144943525,-0.4846225535880708,-0.5755494505494505,-0.375,0.2005494505494505,250
21150,-0.4793562845433784,-0.48275862068965514,-0.5714285714285714,-0.375,0.1964285714285714,250
21200,-0.47875341405249444,-0.48275862068965514,-0.5714285714285714,-0.37740384615384615,0.19402472527472525,250
21250,-0.47774581107187797,-0.48275862068965514,-0.5714285714285714,-0.375,0.1964285714285714,250
21300,-0.47702205388315966,-0.4821200510855683,-0.5714285714285714,-0.375,0.1964285714285714,250
21350,-0.4752916595831492,-0.4814814814814815,-0.5698757763975155,-0.3760775862068966,0.19379819019061895,250
21400,-0.47585723929329415,-0.4814814814814815,-0.5698757763975155,-0.375,0.19487577639751552,250
21450,-0.47471632968562405,-0.4821200510855683,-0.5698757763975155,-0.375,0.19487577639751552,250
21500,-0.4749843663930768,-0.4814814814814815,-0.5698757763975155,-0.375,0.19487577639751552,250
21550,-0.4747502150836399,-0.48074074074074075,-0.5652173913043479,-0.375,0.1902173913043479,250
21600,-0.47387930636869896,-0.48074074074074075,-0.5652173913043479,-0.375,0.1902173913043479,250
21650,-0.4731191878983717,-0.48,-0.5652173913043479,-0.375,0.1902173913043479,250
21700,-0.47305638949966,-0.48,-0.5652173913043479,-0.375,0.1902173913043479,250
21750,-0.47276688399918676,-0.48,-0.564538043478261,-0.37037037037037035,0.19416767310789063,250
21800,-0.4711990534074955,-0.48,-0.56,-0.37037037037037035,0.1896296296296297,250
21850,-0.46972764643718384,-0.4791304347826087,-0.56,-0.37037037037037035,0.1896296296296297,250
21900,-0.47012732738244883,-0.4791304347826087,-0.56,-0.37037037037037035,0.1896296296296297,250
21950,-0.46910307204046525,-0.4696691176470588,-0.56,-0.36890838206627685,0.1910916179337232,250
22000,-0.46856892676976825,-0.4696691176470588,-0.56,-0.36890838206627685,0.1910916179337232,250
22050,-0.46745945986838316,-0.4696691176470588,-0.56,-0.36890838206627685,0.1910916179337232,250
22100,-0.4658332131563948,-0.46770833333333334,-0.56,-0.37037037037037035,0.1896296296296297,250
22150,-0.4654253345476624,-0.46770833333333334,-0.56,-0.37037037037037035,0.1896296296296297,250
22200,-0.4643628251767643,-0.46770833333333334,-0.56,-0.37037037037037035,0.1896296296296297,250
22250,-0.46369437593805196,-0.4696691176470588,-0.56,-0.37037037037037035,0.1896296296296297,250
22300,-0.4626700267785535,-0.46770833333333334,-0.56,-0.368421052631579,0.19157894736842107,250
22350,-0.46217141036095594,-0.46770833333333334,-0.56,-0.368421052631579,0.19157894736842107,250
22400,-0.46188061264575064,-0.47619047619047616,-0.56,-0.368421052631579,0.19157894736842107,250
22450,-0.4602658396547115,-0.46770833333333334,-0.5555555555555556,-0.3666666666666667,0.18888888888888888,250
22500,-0.4598690857483924,-0.4666666666666667,-0.5555555555555556,-0.36710526315789477,0.1884502923976608,250
22550,-0.45915557816058944,-0.4666666666666667,-0.5555555555555556,-0.3666666666666667,0.18888888888888888,250
22600,-0.4587826362876475,-0.46770833333333334,-0.5555555555555556,-0.3666666666666667,0.18888888888888888,250
22650,-0.45749068906210283,-0.46770833333333334,-0.558888888888889,-0.36,0.198888888888889,250
22700,-0.4565817640740474,-0.46770833333333334,-0.558888888888889,-0.36,0.198888888888889,250
22750,-0.45563900128128454,-0.4724702380952381,-0.558888888888889,-0.3508695652173913,0.20801932367149767,250
22800,-0.4540202777123523,-0.4724702380952381,-0.5555555555555556,-0.3508695652173913,0.20468599033816426,250
22850,-0.4530983730351408,-0.4696691176470588,-0.5555555555555556,-0.34557721139430286,0.20997834416125272,250
22900,-0.4527460407097949,-0.4654761904761905,-0.5555555555555556,-0.3508695652173913,0.20468599033816426,250
22950,-0.45208700445619343,-0.4654761904761905,-0.5555555555555556,-0.36,0.1955555555555556,250
23000,-0.4515293087384978,-0.46291208791208793,-0.5555555555555556,-0.36,0.1955555555555556,250
23050,-0.4503352848858764,-0.46291208791208793,-0.5541666666666667,-0.36,0.1941666666666667,250
23100,-0.4474639265515268,-0.46153846153846156,-0.5495967741935484,-0.35015527950310554,0.1994414946904428,250
23150,-0.4460354488134838,-0.46153846153846156,-0.5495967741935484,-0.34476902173913043,0.20482775245441792,250
23200,-0.4455647552418225,-0.46153846153846156,-0.5476539589442815,-0.34832506203473945,0.19932889690954203,250
23250,-0.4445757866157692,-0.46153846153846156,-0.5476539589442815,-0.3489010989010989,0.1987528600431826,250
23300,-0.4433384467389622,-0.46153846153846156,-0.5454545454545454,-0.3359375,0.20951704545454541,250
23350,-0.4426189829499332,-0.45993589743589747,-0.5454545454545454,-0.33333333333333337,0.21212121212121204,250
23400,-0.44173055982092607,-0.456439393939394,-0.5448051948051948,-0.33333333333333337,0.21147186147186148,250
23450,-0.4417547763451426,-0.456439393939394,-0.5448051948051948,-0.33333333333333337,0.21147186147186148,250
23500,-0.4409209692026398,-0.456439393939394,-0.5448051948051948,-0.33333333333333337,0.21147186147186148,250
23550,-0.4403011923247984,-0.4545454545454546,-0.5425595238095239,-0.33333333333333337,0.2092261904761905,250
23600,-0.4382532872711517,-0.45307917888563054,-0.5416666666666667,-0.33333333333333337,0.20833333333333337,250
23650,-0.4371948271361398,-0.45307917888563054,-0.5413851351351352,-0.33333333333333337,0.20805180180180183,250
23700,-0.4355877253107258,-0.449944382647386,-0.5405405405405406,-0.33333333333333337,0.2072072072072072,250
23750,-0.4336030300425607,-0.446360153256705,-0.5405405405405406,-0.33333333333333337,0.2072072072072072,250
23800,-0.43309708939662006,-0.446360153256705,-0.5400207900207901,-0.33333333333333337,0.2066874566874567,250
23850,-0.432494350549316,-0.446360153256705,-0.5413851351351352,-0.33333333333333337,0.20805180180180183,250
23900,-0.431949111816933,-0.446360153256705,-0.5400207900207901,-0.33333333333333337,0.2066874566874567,250
23950,-0.43129621646544025,-0.446360153256705,-0.5413851351351352,-0.33333333333333337,0.20805180180180183,250
24000,-0.4301737799687238,-0.4422222222222222,-0.5413851351351352,-0.33333333333333337,0.20805180180180183,250
24050,-0.42861078978660316,-0.4422222222222222,-0.5413851351351352,-0.33333333333333337,0.20805180180180183,250
24100,-0.4271817074920861,-0.4316770186335404,-0.5413851351351352,-0.3214285714285714,0.2199565637065638,250
24150,-0.42514294707332567,-0.4316770186335404,-0.5384615384615384,-0.3214285714285714,0.21703296703296704,250
24200,-0.4248019917323704,-0.4285714285714286,-0.5384615384615384,-0.3214285714285714,0.21703296703296704,250
24250,-0.42301512370895056,-0.4285714285714286,-0.5371794871794872,-0.3203571428571428,0.21682234432234437,250
24300,-0.42241745175127865,-0.4285714285714286,-0.5371794871794872,-0.3203571428571428,0.21682234432234437,250
24350,-0.42179356172996757,-0.4285714285714286,-0.5371794871794872,-0.3203571428571428,0.21682234432234437,250
24400,-0.4214639174611929,-0.4285714285714286,-0.5371794871794872,-0.3203571428571428,0.21682234432234437,250
24450,-0.4202182122443708,-0.4285714285714286,-0.5371794871794872,-0.3203571428571428,0.21682234432234437,250
24500,-0.4201496512053157,-0.4285714285714286,-0.5371794871794872,-0.3203571428571428,0.21682234432234437,250
24550,-0.41969062152957654,-0.4285714285714286,-0.530952380952381,-0.3203571428571428,0.21059523809523817,250
24600,-0.4178639304986411,-0.4285714285714286,-0.52,-0.31999999999999995,0.20000000000000007,250
24650,-0.4157799928501382,-0.4285714285714286,-0.52,-0.31999999999999995,0.20000000000000007,250
24700,-0.4143879712825327,-0.4285714285714286,-0.52,-0.31999999999999995,0.20000000000000007,250
24750,-0.41207928558568435,-0.4285714285714286,-0.52,-0.30518394648829433,0.21481605351170568,250
24800,-0.4110130584794572,-0.42582417582417587,-0.52,-0.3033596837944664,0.21664031620553365,250
24850,-0.4097541627515293,-0.418010752688172,-0.52,-0.3033596837944664,0.21664031620553365,250
24900,-0.40858888174221597,-0.41666666666666663,-0.52,-0.3033596837944664,0.21664031620553365,250
24950,-0.40628473248539804,-0.40909090909090906,-0.5196296296296297,-0.3033596837944664,0.2162699458351633,250
25000,-0.4055108314669318,-0.40909090909090906,-0.5196296296296297,-0.303030303030303,0.21659932659932668,250
25050,-0.40371404439107356,-0.40740740740740744,-0.5196296296296297,-0.3033596837944664,0.2162699458351633,250
25100,-0.4028493021767661,-0.40740740740740744,-0.5169632925472747,-0.3033596837944664,0.21360360875280832,250
25150,-0.4010673145543661,-0.40740740740740744,-0.5193103448275862,-0.303030303030303,0.21628004179728322,250
25200,-0.39888733065535,-0.403125,-0.5165024630541871,-0.29282407407407407,0.22367838898011305,250
25250,-0.3972827789971414,-0.403125,-0.5107142857142857,-0.28686635944700456,0.22384792626728112,250
25300,-0.3956196056226423,-0.4,-0.5,-0.28258064516129033,0.21741935483870967,250
25350,-0.3934242102126307,-0.4,-0.5,-0.2906586021505376,0.20934139784946237,250
25400,-0.39132472344552777,-0.4,-0.5,-0.28686635944700456,0.21313364055299544,250
25450,-0.39096356797694276,-0.4,-0.5,-0.28720238095238093,0.21279761904761907,250
25500,-0.39054220008945795,-0.4,-0.5,-0.28720238095238093,0.21279761904761907,250
25550,-0.389726731278307,-0.4,-0.5,-0.2857142857142857,0.2142857142857143,250
25600,-0.3895057686999234,-0.4,-0.5,-0.2857142857142857,0.2142857142857143,250
25650,-0.38806727801740043,-0.4,-0.5,-0.2814285714285715,0.21857142857142853,250
25700,-0.3862385090086315,-0.4,-0.5,-0.2735109717868338,0.2264890282131662,250
25750,-0.38403934299586795,-0.4,-0.5,-0.2701048951048951,0.2298951048951049,250
25800,-0.3819890591049019,-0.4,-0.5,-0.2701048951048951,0.2298951048951049,250
25850,-0.38102096361122245,-0.3920807453416149,-0.5,-0.2701048951048951,0.2298951048951049,250
25900,-0.37979473291344,-0.38920056100981765,-0.5,-0.26730769230769236,0.23269230769230764,250
25950,-0.3788805980547399,-0.3913043478260869,-0.5,-0.2651960784313725,0.2348039215686275,250
26000,-0.37751783930785077,-0.3913043478260869,-0.5,-0.2618286445012788,0.2381713554987212,250
26050,-0.3764028737221434,-0.3920807453416149,-0.5,-0.26086956521739135,0.23913043478260865,250
26100,-0.3757293482122327,-0.3920807453416149,-0.5,-0.2596618357487923,0.2403381642512077,250
26150,-0.37430721487009944,-0.3913043478260869,-0.5,-0.25,0.25,250
26200,-0.3733097051334592,-0.38920056100981765,-0.5,-0.25,0.25,250
26250,-0.3720910462278138,-0.3858560794044665,-0.513888888888889,-0.25,0.26388888888888895,250
26300,-0.37092529109529826,-0.3846153846153846,-0.5179211469534051,-0.25,0.2679211469534051,250
26350,-0.3690445435899855,-0.3846153846153846,-0.5120967741935484,-0.25,0.2620967741935484,250
26400,-0.367883188798899,-0.3858560794044665,-0.5,-0.24353448275862072,0.2564655172413793,250
26450,-0.3660122365302781,-0.3846153846153846,-0.5,-0.24353448275862072,0.2564655172413793,250
26500,-0.3643480698910604,-0.3766891891891892,-0.5,-0.2345238095238095,0.26547619047619053,250
26550,-0.36282096582353884,-0.36939571150097467,-0.5,-0.23076923076923073,0.2692307692307693,250
26600,-0.36135710522108083,-0.36278195488721804,-0.5,-0.23076923076923073,0.2692307692307693,250
26650,-0.3591740074347304,-0.36278195488721804,-0.5,-0.22814685314685315,0.2718531468531469,250
26700,-0.35788849389203553,-0.3642105263157895,-0.5,-0.22814685314685315,0.2718531468531469,250
26750,-0.3566949931395025,-0.3660287081339713,-0.5,-0.22814685314685315,0.2718531468531469,250
26800,-0.35559489072983486,-0.3660287081339713,-0.4959677419354839,-0.22814685314685315,0.26782088878863075,250
26850,-0.3547642388696178,-0.35857142857142854,-0.4959677419354839,-0.22814685314685315,0.26782088878863075,250
26900,-0.3529968880541043,-0.35599078341013823,-0.48243933588761173,-0.22814685314685315,0.25429248274075855,250
26950,-0.35132356712175106,-0.3524193548387097,-0.4814814814814815,-0.22814685314685315,0.2533346283346284,250
27000,-0.3499711472388964,-0.35,-0.48111111111111116,-0.22348484848484848,0.25762626262626265,250
27050,-0.3487226144753637,-0.35,-0.4814814814814815,-0.21961805555555555,0.26186342592592593,250
27100,-0.34695507019449867,-0.35,-0.48111111111111116,-0.21377840909090912,0.26733270202020204,250
27150,-0.34515825201853434,-0.34891304347826085,-0.48111111111111116,-0.2020833333333333,0.2790277777777779,250
27200,-0.3446215181641534,-0.34782608695652173,-0.48111111111111116,-0.2020833333333333,0.2790277777777779,250
27250,-0.34316284472004516,-0.34615384615384615,-0.48,-0.2020833333333333,0.2779166666666667,250
27300,-0.3417700182872187,-0.34782608695652173,-0.48,-0.20928030303030307,0.2707196969696969,250
27350,-0.3404185015571045,-0.34782608695652173,-0.48,-0.20928030303030307,0.2707196969696969,250
27400,-0.3386529997112958,-0.34698996655518394,-0.48,-0.19631410256410256,0.28368589743589745,250
27450,-0.3371589075876384,-0.34549071618037136,-0.48,-0.19631410256410256,0.28368589743589745,250
27500,-0.3353776259927594,-0.339080459770115,-0.48,-0.19631410256410256,0.28368589743589745,250
27550,-0.33471126298794807,-0.34549071618037136,-0.48,-0.19631410256410256,0.28368589743589745,250
27600,-0.3329340254269043,-0.34549071618037136,-0.47904761904761906,-0.19047619047619047,0.2885714285714286,250
